date ,Region,price
01/10/1999,East Anglia,1.8818
01/10/1999,East Midlands,1.7030
01/10/1999,London,1.9670
01/10/1999,North,1.6546
01/10/1999,North West,1.5687
01/10/1999,Northern Ireland,1.9278
01/10/1999,Scotland,1.8505
01/10/1999,South East,1.8996
01/10/1999,South West,1.8119
01/10/1999,Wales,1.6536
01/10/1999,West Midlands,1.6826
01/10/1999,Yorkshire & Humber,1.6448
01/11/1999,East Anglia,1.8911
01/11/1999,East Midlands,1.7044
01/11/1999,London,1.9531
01/11/1999,North,1.6415
01/11/1999,North West,1.5637
01/11/1999,Northern Ireland,1.9278
01/11/1999,Scotland,1.8350
01/11/1999,South East,1.8896
01/11/1999,South West,1.8121
01/11/1999,Wales,1.6500
01/11/1999,West Midlands,1.6598
01/11/1999,Yorkshire & Humber,1.6483
01/12/1999,East Anglia,1.8911
01/12/1999,East Midlands,1.7007
01/12/1999,London,1.9633
01/12/1999,North,1.6489
01/12/1999,North West,1.5515
01/12/1999,Northern Ireland,1.9278
01/12/1999,Scotland,1.8412
01/12/1999,South East,1.8951
01/12/1999,South West,1.8140
01/12/1999,Wales,1.6579
01/12/1999,West Midlands,1.6533
01/12/1999,Yorkshire & Humber,1.6631
01/01/2000,East Anglia,1.8945
01/01/2000,East Midlands,1.7107
01/01/2000,London,1.9481
01/01/2000,North,1.6458
01/01/2000,North West,1.5542
01/01/2000,Northern Ireland,1.9333
01/01/2000,Scotland,1.8385
01/01/2000,South East,1.8915
01/01/2000,South West,1.8130
01/01/2000,Wales,1.6607
01/01/2000,West Midlands,1.6342
01/01/2000,Yorkshire & Humber,1.6472
01/02/2000,East Anglia,1.8740
01/02/2000,East Midlands,1.7205
01/02/2000,London,1.9272
01/02/2000,North,1.5963
01/02/2000,North West,1.5675
01/02/2000,Northern Ireland,1.9333
01/02/2000,Scotland,1.8545
01/02/2000,South East,1.9035
01/02/2000,South West,1.8224
01/02/2000,Wales,1.6533
01/02/2000,West Midlands,1.6751
01/02/2000,Yorkshire & Humber,1.6284
01/03/2000,East Anglia,1.8724
01/03/2000,East Midlands,1.7300
01/03/2000,London,1.9382
01/03/2000,North,1.6111
01/03/2000,North West,1.5665
01/03/2000,Northern Ireland,1.9361
01/03/2000,Scotland,1.8521
01/03/2000,South East,1.9103
01/03/2000,South West,1.8329
01/03/2000,Wales,1.6744
01/03/2000,West Midlands,1.7011
01/03/2000,Yorkshire & Humber,1.6327
01/04/2000,East Anglia,1.8761
01/04/2000,East Midlands,1.7338
01/04/2000,London,1.9394
01/04/2000,North,1.6142
01/04/2000,North West,1.5829
01/04/2000,Northern Ireland,1.9684
01/04/2000,Scotland,1.8579
01/04/2000,South East,1.9243
01/04/2000,South West,1.8450
01/04/2000,Wales,1.6908
01/04/2000,West Midlands,1.7200
01/04/2000,Yorkshire & Humber,1.6464
01/05/2000,East Anglia,1.9035
01/05/2000,East Midlands,1.7446
01/05/2000,London,1.9539
01/05/2000,North,1.6270
01/05/2000,North West,1.5855
01/05/2000,Northern Ireland,1.9816
01/05/2000,Scotland,1.8877
01/05/2000,South East,1.9276
01/05/2000,South West,1.8602
01/05/2000,Wales,1.6925
01/05/2000,West Midlands,1.7270
01/05/2000,Yorkshire & Humber,1.6516
01/06/2000,East Anglia,1.9053
01/06/2000,East Midlands,1.7381
01/06/2000,London,1.9717
01/06/2000,North,1.6292
01/06/2000,North West,1.5780
01/06/2000,Northern Ireland,1.9816
01/06/2000,Scotland,1.8945
01/06/2000,South East,1.9345
01/06/2000,South West,1.8712
01/06/2000,Wales,1.7000
01/06/2000,West Midlands,1.7273
01/06/2000,Yorkshire & Humber,1.6459
01/07/2000,East Anglia,1.9084
01/07/2000,East Midlands,1.7597
01/07/2000,London,1.9561
01/07/2000,North,1.6420
01/07/2000,North West,1.5824
01/07/2000,Northern Ireland,1.9816
01/07/2000,Scotland,1.8933
01/07/2000,South East,1.9375
01/07/2000,South West,1.8620
01/07/2000,Wales,1.7068
01/07/2000,West Midlands,1.7240
01/07/2000,Yorkshire & Humber,1.6312
01/08/2000,East Anglia,1.9131
01/08/2000,East Midlands,1.7486
01/08/2000,London,1.9609
01/08/2000,North,1.6096
01/08/2000,North West,1.5941
01/08/2000,Northern Ireland,1.9775
01/08/2000,Scotland,1.8897
01/08/2000,South East,1.9450
01/08/2000,South West,1.8622
01/08/2000,Wales,1.6996
01/08/2000,West Midlands,1.7229
01/08/2000,Yorkshire & Humber,1.6682
01/09/2000,East Anglia,1.9138
01/09/2000,East Midlands,1.7382
01/09/2000,London,1.9809
01/09/2000,North,1.6504
01/09/2000,North West,1.5965
01/09/2000,Northern Ireland,1.9816
01/09/2000,Scotland,1.8950
01/09/2000,South East,1.9293
01/09/2000,South West,1.8733
01/09/2000,Wales,1.7019
01/09/2000,West Midlands,1.7250
01/09/2000,Yorkshire & Humber,1.6373
01/10/2000,East Anglia,1.8866
01/10/2000,East Midlands,1.7467
01/10/2000,London,1.9687
01/10/2000,North,1.6319
01/10/2000,North West,1.5964
01/10/2000,Northern Ireland,1.9816
01/10/2000,Scotland,1.8925
01/10/2000,South East,1.9360
01/10/2000,South West,1.8653
01/10/2000,Wales,1.7107
01/10/2000,West Midlands,1.7249
01/10/2000,Yorkshire & Humber,1.6431
01/11/2000,East Anglia,1.8900
01/11/2000,East Midlands,1.7477
01/11/2000,London,1.9699
01/11/2000,North,1.6388
01/11/2000,North West,1.6030
01/11/2000,Northern Ireland,1.9816
01/11/2000,Scotland,1.9000
01/11/2000,South East,1.9342
01/11/2000,South West,1.8790
01/11/2000,Wales,1.7229
01/11/2000,West Midlands,1.7291
01/11/2000,Yorkshire & Humber,1.6458
01/12/2000,East Anglia,1.9058
01/12/2000,East Midlands,1.7451
01/12/2000,London,1.9817
01/12/2000,North,1.6388
01/12/2000,North West,1.6115
01/12/2000,Northern Ireland,1.9875
01/12/2000,Scotland,1.9100
01/12/2000,South East,1.9374
01/12/2000,South West,1.8752
01/12/2000,Wales,1.7137
01/12/2000,West Midlands,1.7391
01/12/2000,Yorkshire & Humber,1.6464
01/01/2001,East Anglia,1.9083
01/01/2001,East Midlands,1.7502
01/01/2001,London,1.9625
01/01/2001,North,1.5962
01/01/2001,North West,1.6033
01/01/2001,Northern Ireland,1.9875
01/01/2001,Scotland,1.9151
01/01/2001,South East,1.9422
01/01/2001,South West,1.8702
01/01/2001,Wales,1.7186
01/01/2001,West Midlands,1.7204
01/01/2001,Yorkshire & Humber,1.6495
01/02/2001,East Anglia,1.9121
01/02/2001,East Midlands,1.7332
01/02/2001,London,1.9913
01/02/2001,North,1.5431
01/02/2001,North West,1.6509
01/02/2001,Northern Ireland,1.9868
01/02/2001,Scotland,1.8772
01/02/2001,South East,1.9788
01/02/2001,South West,1.8764
01/02/2001,Wales,1.6679
01/02/2001,West Midlands,1.7345
01/02/2001,Yorkshire & Humber,1.6434
01/03/2001,East Anglia,1.9007
01/03/2001,East Midlands,1.7403
01/03/2001,London,1.9949
01/03/2001,North,1.5914
01/03/2001,North West,1.6603
01/03/2001,Northern Ireland,1.9921
01/03/2001,Scotland,1.8939
01/03/2001,South East,1.9914
01/03/2001,South West,1.8978
01/03/2001,Wales,1.6711
01/03/2001,West Midlands,1.7386
01/03/2001,Yorkshire & Humber,1.6412
01/04/2001,East Anglia,1.9089
01/04/2001,East Midlands,1.7625
01/04/2001,London,2.0004
01/04/2001,North,1.6789
01/04/2001,North West,1.6707
01/04/2001,Northern Ireland,1.9947
01/04/2001,Scotland,1.9044
01/04/2001,South East,2.0042
01/04/2001,South West,1.9190
01/04/2001,Wales,1.6767
01/04/2001,West Midlands,1.7551
01/04/2001,Yorkshire & Humber,1.6940
01/05/2001,East Anglia,1.9209
01/05/2001,East Midlands,1.7791
01/05/2001,London,2.0126
01/05/2001,North,1.6668
01/05/2001,North West,1.6821
01/05/2001,Northern Ireland,2.0316
01/05/2001,Scotland,1.9036
01/05/2001,South East,2.0154
01/05/2001,South West,1.9298
01/05/2001,Wales,1.6819
01/05/2001,West Midlands,1.7545
01/05/2001,Yorkshire & Humber,1.6937
01/06/2001,East Anglia,1.9160
01/06/2001,East Midlands,1.7680
01/06/2001,London,2.0164
01/06/2001,North,1.6842
01/06/2001,North West,1.6858
01/06/2001,Northern Ireland,2.0425
01/06/2001,Scotland,1.9215
01/06/2001,South East,2.0237
01/06/2001,South West,1.9331
01/06/2001,Wales,1.6819
01/06/2001,West Midlands,1.7451
01/06/2001,Yorkshire & Humber,1.7370
01/07/2001,East Anglia,1.9139
01/07/2001,East Midlands,1.7664
01/07/2001,London,2.0181
01/07/2001,North,1.6647
01/07/2001,North West,1.6897
01/07/2001,Northern Ireland,2.0475
01/07/2001,Scotland,1.9090
01/07/2001,South East,2.0167
01/07/2001,South West,1.9256
01/07/2001,Wales,1.6879
01/07/2001,West Midlands,1.7640
01/07/2001,Yorkshire & Humber,1.7196
01/08/2001,East Anglia,1.9264
01/08/2001,East Midlands,1.7895
01/08/2001,London,2.0052
01/08/2001,North,1.6695
01/08/2001,North West,1.6861
01/08/2001,Northern Ireland,2.0550
01/08/2001,Scotland,1.9137
01/08/2001,South East,2.0186
01/08/2001,South West,1.9167
01/08/2001,Wales,1.6815
01/08/2001,West Midlands,1.7551
01/08/2001,Yorkshire & Humber,1.7183
01/09/2001,East Anglia,1.9161
01/09/2001,East Midlands,1.7911
01/09/2001,London,2.0088
01/09/2001,North,1.6695
01/09/2001,North West,1.6964
01/09/2001,Northern Ireland,2.0500
01/09/2001,Scotland,1.9017
01/09/2001,South East,2.0246
01/09/2001,South West,1.9357
01/09/2001,Wales,1.6870
01/09/2001,West Midlands,1.7591
01/09/2001,Yorkshire & Humber,1.7191
01/10/2001,East Anglia,1.9194
01/10/2001,East Midlands,1.7886
01/10/2001,London,2.0339
01/10/2001,North,1.6884
01/10/2001,North West,1.7077
01/10/2001,Northern Ireland,2.0632
01/10/2001,Scotland,1.9082
01/10/2001,South East,2.0191
01/10/2001,South West,1.9420
01/10/2001,Wales,1.7008
01/10/2001,West Midlands,1.7725
01/10/2001,Yorkshire & Humber,1.7243
01/11/2001,East Anglia,1.9160
01/11/2001,East Midlands,1.7932
01/11/2001,London,2.0423
01/11/2001,North,1.6953
01/11/2001,North West,1.7095
01/11/2001,Northern Ireland,2.0632
01/11/2001,Scotland,1.9215
01/11/2001,South East,2.0250
01/11/2001,South West,1.9456
01/11/2001,Wales,1.7040
01/11/2001,West Midlands,1.7766
01/11/2001,Yorkshire & Humber,1.7220
01/12/2001,East Anglia,1.9191
01/12/2001,East Midlands,1.7911
01/12/2001,London,2.0449
01/12/2001,North,1.6979
01/12/2001,North West,1.7245
01/12/2001,Northern Ireland,2.0632
01/12/2001,Scotland,1.9273
01/12/2001,South East,2.0353
01/12/2001,South West,1.9392
01/12/2001,Wales,1.7000
01/12/2001,West Midlands,1.7772
01/12/2001,Yorkshire & Humber,1.7230
01/01/2002,East Anglia,1.9196
01/01/2002,East Midlands,1.7984
01/01/2002,London,2.0477
01/01/2002,North,1.7000
01/01/2002,North West,1.7181
01/01/2002,Northern Ireland,2.0632
01/01/2002,Scotland,1.9272
01/01/2002,South East,2.0380
01/01/2002,South West,1.9444
01/01/2002,Wales,1.6835
01/01/2002,West Midlands,1.7972
01/01/2002,Yorkshire & Humber,1.7163
01/02/2002,East Anglia,1.9004
01/02/2002,East Midlands,1.7808
01/02/2002,London,2.0346
01/02/2002,North,1.6777
01/02/2002,North West,1.6676
01/02/2002,Northern Ireland,2.0611
01/02/2002,Scotland,1.9544
01/02/2002,South East,2.0503
01/02/2002,South West,1.9053
01/02/2002,Wales,1.6850
01/02/2002,West Midlands,1.7707
01/02/2002,Yorkshire & Humber,1.7080
01/03/2002,East Anglia,1.9016
01/03/2002,East Midlands,1.8008
01/03/2002,London,2.0549
01/03/2002,North,1.6905
01/03/2002,North West,1.6953
01/03/2002,Northern Ireland,2.0611
01/03/2002,Scotland,1.9777
01/03/2002,South East,2.0658
01/03/2002,South West,1.9196
01/03/2002,Wales,1.6908
01/03/2002,West Midlands,1.7907
01/03/2002,Yorkshire & Humber,1.7260
01/04/2002,East Anglia,1.9160
01/04/2002,East Midlands,1.8047
01/04/2002,London,2.0525
01/04/2002,North,1.6995
01/04/2002,North West,1.7089
01/04/2002,Northern Ireland,2.0611
01/04/2002,Scotland,1.9892
01/04/2002,South East,2.0720
01/04/2002,South West,1.9368
01/04/2002,Wales,1.6919
01/04/2002,West Midlands,1.8031
01/04/2002,Yorkshire & Humber,1.7564
01/05/2002,East Anglia,1.9302
01/05/2002,East Midlands,1.7976
01/05/2002,London,2.0681
01/05/2002,North,1.7148
01/05/2002,North West,1.7071
01/05/2002,Northern Ireland,2.0284
01/05/2002,Scotland,1.9780
01/05/2002,South East,2.0717
01/05/2002,South West,1.9498
01/05/2002,Wales,1.7104
01/05/2002,West Midlands,1.8005
01/05/2002,Yorkshire & Humber,1.7552
01/06/2002,East Anglia,1.9385
01/06/2002,East Midlands,1.8163
01/06/2002,London,2.0581
01/06/2002,North,1.7139
01/06/2002,North West,1.7055
01/06/2002,Northern Ireland,2.0611
01/06/2002,Scotland,1.9846
01/06/2002,South East,2.0989
01/06/2002,South West,1.9655
01/06/2002,Wales,1.7196
01/06/2002,West Midlands,1.8061
01/06/2002,Yorkshire & Humber,1.7283
01/07/2002,East Anglia,1.9338
01/07/2002,East Midlands,1.8140
01/07/2002,London,2.0669
01/07/2002,North,1.7081
01/07/2002,North West,1.7102
01/07/2002,Northern Ireland,2.0647
01/07/2002,Scotland,1.9766
01/07/2002,South East,2.1014
01/07/2002,South West,1.9677
01/07/2002,Wales,1.7271
01/07/2002,West Midlands,1.8074
01/07/2002,Yorkshire & Humber,1.7187
01/08/2002,East Anglia,1.9512
01/08/2002,East Midlands,1.8178
01/08/2002,London,2.0793
01/08/2002,North,1.6933
01/08/2002,North West,1.7130
01/08/2002,Northern Ireland,2.0722
01/08/2002,Scotland,1.9924
01/08/2002,South East,2.1042
01/08/2002,South West,1.9661
01/08/2002,Wales,1.7241
01/08/2002,West Midlands,1.8158
01/08/2002,Yorkshire & Humber,1.7258
01/09/2002,East Anglia,1.9415
01/09/2002,East Midlands,1.8384
01/09/2002,London,2.0720
01/09/2002,North,1.7077
01/09/2002,North West,1.7075
01/09/2002,Northern Ireland,2.0800
01/09/2002,Scotland,1.9937
01/09/2002,South East,2.1121
01/09/2002,South West,1.9704
01/09/2002,Wales,1.7289
01/09/2002,West Midlands,1.8260
01/09/2002,Yorkshire & Humber,1.7191
01/10/2002,East Anglia,1.9406
01/10/2002,East Midlands,1.8434
01/10/2002,London,2.0784
01/10/2002,North,1.7261
01/10/2002,North West,1.7129
01/10/2002,Northern Ireland,2.0384
01/10/2002,Scotland,1.9870
01/10/2002,South East,2.1176
01/10/2002,South West,1.9853
01/10/2002,Wales,1.7307
01/10/2002,West Midlands,1.8249
01/10/2002,Yorkshire & Humber,1.7465
01/11/2002,East Anglia,1.9415
01/11/2002,East Midlands,1.8511
01/11/2002,London,2.0641
01/11/2002,North,1.7604
01/11/2002,North West,1.7252
01/11/2002,Northern Ireland,2.0437
01/11/2002,Scotland,1.9887
01/11/2002,South East,2.1135
01/11/2002,South West,1.9907
01/11/2002,Wales,1.7179
01/11/2002,West Midlands,1.8300
01/11/2002,Yorkshire & Humber,1.7457
01/12/2002,East Anglia,1.9596
01/12/2002,East Midlands,1.8417
01/12/2002,London,2.0619
01/12/2002,North,1.7557
01/12/2002,North West,1.7274
01/12/2002,Northern Ireland,2.0516
01/12/2002,Scotland,2.0034
01/12/2002,South East,2.1239
01/12/2002,South West,1.9965
01/12/2002,Wales,1.7161
01/12/2002,West Midlands,1.8466
01/12/2002,Yorkshire & Humber,1.7530
01/01/2003,East Anglia,1.9596
01/01/2003,East Midlands,1.8487
01/01/2003,London,2.0512
01/01/2003,North,1.7691
01/01/2003,North West,1.7330
01/01/2003,Northern Ireland,2.0595
01/01/2003,Scotland,2.0046
01/01/2003,South East,2.1294
01/01/2003,South West,1.9858
01/01/2003,Wales,1.7168
01/01/2003,West Midlands,1.8457
01/01/2003,Yorkshire & Humber,1.7618
01/02/2003,East Anglia,1.9811
01/02/2003,East Midlands,1.8674
01/02/2003,London,2.1549
01/02/2003,North,1.7839
01/02/2003,North West,1.7510
01/02/2003,Northern Ireland,2.0060
01/02/2003,Scotland,2.0040
01/02/2003,South East,2.1314
01/02/2003,South West,2.0176
01/02/2003,Wales,1.7274
01/02/2003,West Midlands,1.8896
01/02/2003,Yorkshire & Humber,1.7256
01/03/2003,East Anglia,1.9984
01/03/2003,East Midlands,1.8754
01/03/2003,London,2.1580
01/03/2003,North,1.8175
01/03/2003,North West,1.7619
01/03/2003,Northern Ireland,2.0239
01/03/2003,Scotland,2.0205
01/03/2003,South East,2.1495
01/03/2003,South West,2.0247
01/03/2003,Wales,1.7686
01/03/2003,West Midlands,1.9105
01/03/2003,Yorkshire & Humber,1.7654
01/04/2003,East Anglia,2.0250
01/04/2003,East Midlands,1.8808
01/04/2003,London,2.1811
01/04/2003,North,1.8359
01/04/2003,North West,1.7725
01/04/2003,Northern Ireland,2.0332
01/04/2003,Scotland,2.0292
01/04/2003,South East,2.1457
01/04/2003,South West,2.0475
01/04/2003,Wales,1.7586
01/04/2003,West Midlands,1.9223
01/04/2003,Yorkshire & Humber,1.7852
01/05/2003,East Anglia,2.0180
01/05/2003,East Midlands,1.8844
01/05/2003,London,2.1857
01/05/2003,North,1.8196
01/05/2003,North West,1.7827
01/05/2003,Northern Ireland,2.0310
01/05/2003,Scotland,2.0436
01/05/2003,South East,2.1448
01/05/2003,South West,2.0726
01/05/2003,Wales,1.7622
01/05/2003,West Midlands,1.9249
01/05/2003,Yorkshire & Humber,1.7944
01/06/2003,East Anglia,2.0331
01/06/2003,East Midlands,1.8805
01/06/2003,London,2.1819
01/06/2003,North,1.8178
01/06/2003,North West,1.7854
01/06/2003,Northern Ireland,2.0885
01/06/2003,Scotland,2.0575
01/06/2003,South East,2.1534
01/06/2003,South West,2.0830
01/06/2003,Wales,1.7622
01/06/2003,West Midlands,1.9147
01/06/2003,Yorkshire & Humber,1.7958
01/07/2003,East Anglia,2.0255
01/07/2003,East Midlands,1.8818
01/07/2003,London,2.1866
01/07/2003,North,1.8133
01/07/2003,North West,1.7931
01/07/2003,Northern Ireland,2.0910
01/07/2003,Scotland,2.0423
01/07/2003,South East,2.1380
01/07/2003,South West,2.0708
01/07/2003,Wales,1.7613
01/07/2003,West Midlands,1.9056
01/07/2003,Yorkshire & Humber,1.7664
01/08/2003,East Anglia,2.0249
01/08/2003,East Midlands,1.8889
01/08/2003,London,2.1769
01/08/2003,North,1.8350
01/08/2003,North West,1.7983
01/08/2003,Northern Ireland,2.0910
01/08/2003,Scotland,2.0436
01/08/2003,South East,2.1337
01/08/2003,South West,2.0643
01/08/2003,Wales,1.7674
01/08/2003,West Midlands,1.9295
01/08/2003,Yorkshire & Humber,1.7876
01/09/2003,East Anglia,2.0313
01/09/2003,East Midlands,1.8755
01/09/2003,London,2.1812
01/09/2003,North,1.8392
01/09/2003,North West,1.8042
01/09/2003,Northern Ireland,2.0958
01/09/2003,Scotland,2.0513
01/09/2003,South East,2.1486
01/09/2003,South West,2.0496
01/09/2003,Wales,1.7891
01/09/2003,West Midlands,1.9295
01/09/2003,Yorkshire & Humber,1.7626
01/10/2003,East Anglia,2.0311
01/10/2003,East Midlands,1.8889
01/10/2003,London,2.1763
01/10/2003,North,1.8408
01/10/2003,North West,1.8035
01/10/2003,Northern Ireland,2.0958
01/10/2003,Scotland,2.0627
01/10/2003,South East,2.1505
01/10/2003,South West,2.0668
01/10/2003,Wales,1.7913
01/10/2003,West Midlands,1.9441
01/10/2003,Yorkshire & Humber,1.7602
01/11/2003,East Anglia,2.0350
01/11/2003,East Midlands,1.8889
01/11/2003,London,2.1775
01/11/2003,North,1.8674
01/11/2003,North West,1.8090
01/11/2003,Northern Ireland,2.0844
01/11/2003,Scotland,2.0661
01/11/2003,South East,2.1472
01/11/2003,South West,2.0722
01/11/2003,Wales,1.8282
01/11/2003,West Midlands,1.9505
01/11/2003,Yorkshire & Humber,1.7528
01/12/2003,East Anglia,2.0325
01/12/2003,East Midlands,1.8889
01/12/2003,London,2.1927
01/12/2003,North,1.8471
01/12/2003,North West,1.8159
01/12/2003,Northern Ireland,2.0958
01/12/2003,Scotland,2.0619
01/12/2003,South East,2.1472
01/12/2003,South West,2.0764
01/12/2003,Wales,1.8204
01/12/2003,West Midlands,1.9533
01/12/2003,Yorkshire & Humber,1.7658
01/01/2004,East Anglia,2.0385
01/01/2004,East Midlands,1.8900
01/01/2004,London,2.2017
01/01/2004,North,1.8509
01/01/2004,North West,1.8193
01/01/2004,Northern Ireland,2.0958
01/01/2004,Scotland,2.0619
01/01/2004,South East,2.1510
01/01/2004,South West,2.0548
01/01/2004,Wales,1.8204
01/01/2004,West Midlands,1.9633
01/01/2004,Yorkshire & Humber,1.7608
01/02/2004,East Anglia,2.0442
01/02/2004,East Midlands,1.9279
01/02/2004,London,2.1982
01/02/2004,North,1.8404
01/02/2004,North West,1.8209
01/02/2004,Northern Ireland,2.2265
01/02/2004,Scotland,2.0082
01/02/2004,South East,2.1583
01/02/2004,South West,2.0592
01/02/2004,Wales,1.8363
01/02/2004,West Midlands,1.9527
01/02/2004,Yorkshire & Humber,1.8402
01/03/2004,East Anglia,2.0773
01/03/2004,East Midlands,1.9397
01/03/2004,London,2.2129
01/03/2004,North,1.8722
01/03/2004,North West,1.8374
01/03/2004,Northern Ireland,2.2281
01/03/2004,Scotland,1.9950
01/03/2004,South East,2.1723
01/03/2004,South West,2.1040
01/03/2004,Wales,1.8704
01/03/2004,West Midlands,1.9716
01/03/2004,Yorkshire & Humber,1.8777
01/04/2004,East Anglia,2.1015
01/04/2004,East Midlands,1.9435
01/04/2004,London,2.2369
01/04/2004,North,1.9086
01/04/2004,North West,1.8393
01/04/2004,Northern Ireland,2.2467
01/04/2004,Scotland,1.9976
01/04/2004,South East,2.1865
01/04/2004,South West,2.1235
01/04/2004,Wales,1.8954
01/04/2004,West Midlands,1.9793
01/04/2004,Yorkshire & Humber,1.9037
01/05/2004,East Anglia,2.1096
01/05/2004,East Midlands,1.9767
01/05/2004,London,2.2119
01/05/2004,North,1.8990
01/05/2004,North West,1.8271
01/05/2004,Northern Ireland,2.2767
01/05/2004,Scotland,2.0403
01/05/2004,South East,2.1751
01/05/2004,South West,2.1254
01/05/2004,Wales,1.8987
01/05/2004,West Midlands,1.9771
01/05/2004,Yorkshire & Humber,1.8960
01/06/2004,East Anglia,2.1196
01/06/2004,East Midlands,1.9931
01/06/2004,London,2.2133
01/06/2004,North,1.9059
01/06/2004,North West,1.8407
01/06/2004,Northern Ireland,2.2306
01/06/2004,Scotland,2.0311
01/06/2004,South East,2.1777
01/06/2004,South West,2.1430
01/06/2004,Wales,1.9050
01/06/2004,West Midlands,2.0089
01/06/2004,Yorkshire & Humber,1.8971
01/07/2004,East Anglia,2.1125
01/07/2004,East Midlands,1.9946
01/07/2004,London,2.2146
01/07/2004,North,1.8882
01/07/2004,North West,1.8471
01/07/2004,Northern Ireland,2.2427
01/07/2004,Scotland,2.0107
01/07/2004,South East,2.1886
01/07/2004,South West,2.1294
01/07/2004,Wales,1.9029
01/07/2004,West Midlands,1.9993
01/07/2004,Yorkshire & Humber,1.9098
01/08/2004,East Anglia,2.1040
01/08/2004,East Midlands,1.9941
01/08/2004,London,2.2044
01/08/2004,North,1.8996
01/08/2004,North West,1.8686
01/08/2004,Northern Ireland,2.2318
01/08/2004,Scotland,1.9990
01/08/2004,South East,2.2001
01/08/2004,South West,2.1273
01/08/2004,Wales,1.9108
01/08/2004,West Midlands,2.0016
01/08/2004,Yorkshire & Humber,1.9209
01/09/2004,East Anglia,2.0969
01/09/2004,East Midlands,1.9972
01/09/2004,London,2.1963
01/09/2004,North,1.8841
01/09/2004,North West,1.8532
01/09/2004,Northern Ireland,2.2376
01/09/2004,Scotland,1.9995
01/09/2004,South East,2.1975
01/09/2004,South West,2.1384
01/09/2004,Wales,1.9152
01/09/2004,West Midlands,1.9850
01/09/2004,Yorkshire & Humber,1.9433
01/10/2004,East Anglia,2.1186
01/10/2004,East Midlands,2.0076
01/10/2004,London,2.2125
01/10/2004,North,1.8841
01/10/2004,North West,1.8684
01/10/2004,Northern Ireland,2.2376
01/10/2004,Scotland,2.0095
01/10/2004,South East,2.1805
01/10/2004,South West,2.1418
01/10/2004,Wales,1.8758
01/10/2004,West Midlands,1.9876
01/10/2004,Yorkshire & Humber,1.9356
01/11/2004,East Anglia,2.0943
01/11/2004,East Midlands,2.0159
01/11/2004,London,2.2215
01/11/2004,North,1.8905
01/11/2004,North West,1.8813
01/11/2004,Northern Ireland,2.2560
01/11/2004,Scotland,2.0202
01/11/2004,South East,2.1853
01/11/2004,South West,2.1575
01/11/2004,Wales,1.8770
01/11/2004,West Midlands,2.0050
01/11/2004,Yorkshire & Humber,1.9227
01/12/2004,East Anglia,2.0953
01/12/2004,East Midlands,2.0174
01/12/2004,London,2.2222
01/12/2004,North,1.8991
01/12/2004,North West,1.8658
01/12/2004,Northern Ireland,2.1862
01/12/2004,Scotland,2.0107
01/12/2004,South East,2.1924
01/12/2004,South West,2.1515
01/12/2004,Wales,1.8770
01/12/2004,West Midlands,2.0086
01/12/2004,Yorkshire & Humber,1.9293
01/01/2005,East Anglia,2.1178
01/01/2005,East Midlands,2.0178
01/01/2005,London,2.2267
01/01/2005,North,1.8991
01/01/2005,North West,1.8712
01/01/2005,Northern Ireland,2.2775
01/01/2005,Scotland,2.0102
01/01/2005,South East,2.1943
01/01/2005,South West,2.1649
01/01/2005,Wales,1.8592
01/01/2005,West Midlands,1.9886
01/01/2005,Yorkshire & Humber,1.9381
01/02/2005,East Anglia,2.1282
01/02/2005,East Midlands,2.0524
01/02/2005,London,2.2131
01/02/2005,North,1.9218
01/02/2005,North West,1.8858
01/02/2005,Northern Ireland,2.2775
01/02/2005,Scotland,2.1161
01/02/2005,South East,2.2186
01/02/2005,South West,2.0788
01/02/2005,Wales,1.8921
01/02/2005,West Midlands,1.9724
01/02/2005,Yorkshire & Humber,1.9586
01/03/2005,East Anglia,2.1820
01/03/2005,East Midlands,2.0655
01/03/2005,London,2.2391
01/03/2005,North,1.9259
01/03/2005,North West,1.8833
01/03/2005,Northern Ireland,2.2775
01/03/2005,Scotland,2.1047
01/03/2005,South East,2.2162
01/03/2005,South West,2.1048
01/03/2005,Wales,1.9209
01/03/2005,West Midlands,1.9832
01/03/2005,Yorkshire & Humber,1.9764
01/04/2005,East Anglia,2.1825
01/04/2005,East Midlands,2.1114
01/04/2005,London,2.2558
01/04/2005,North,1.9759
01/04/2005,North West,1.9005
01/04/2005,Northern Ireland,2.3025
01/04/2005,Scotland,2.1146
01/04/2005,South East,2.2739
01/04/2005,South West,2.1267
01/04/2005,Wales,1.9764
01/04/2005,West Midlands,2.0011
01/04/2005,Yorkshire & Humber,1.9832
01/05/2005,East Anglia,2.1398
01/05/2005,East Midlands,2.0770
01/05/2005,London,2.1875
01/05/2005,North,1.9705
01/05/2005,North West,1.9269
01/05/2005,Northern Ireland,2.2775
01/05/2005,Scotland,2.0697
01/05/2005,South East,2.2409
01/05/2005,South West,2.0930
01/05/2005,Wales,1.9091
01/05/2005,West Midlands,1.9707
01/05/2005,Yorkshire & Humber,1.9983
01/06/2005,East Anglia,2.2138
01/06/2005,East Midlands,2.1206
01/06/2005,London,2.2561
01/06/2005,North,1.9739
01/06/2005,North West,1.9019
01/06/2005,Northern Ireland,2.2482
01/06/2005,Scotland,2.1304
01/06/2005,South East,2.3135
01/06/2005,South West,2.1429
01/06/2005,Wales,1.9841
01/06/2005,West Midlands,2.0258
