Date,Region,Price
01/02/2018,East,3.2554
01/02/2018,East Midlands (England),3.0160
01/02/2018,London,3.5359
01/02/2018,North,2.5994
01/02/2018,North West (England),2.6228
01/02/2018,Northern Ireland,3.5440
01/02/2018,Scotland,3.0513
01/02/2018,South East (England),3.4671
01/02/2018,South West (England),3.3494
01/02/2018,Wales,2.9041
01/02/2018,West Midlands (England),2.7613
01/02/2018,Yorkshire and The Humber,2.7380
01/03/2018,East,3.2537
01/03/2018,East Midlands (England),3.0456
01/03/2018,London,3.5525
01/03/2018,North,2.6294
01/03/2018,North West (England),2.6534
01/03/2018,Northern Ireland,3.5309
01/03/2018,Scotland,2.8976
01/03/2018,South East (England),3.4742
01/03/2018,South West (England),3.4344
01/03/2018,Wales,2.9218
01/03/2018,West Midlands (England),2.7610
01/03/2018,Yorkshire and The Humber,2.7363
01/04/2018,East,3.3166
01/04/2018,East Midlands (England),3.0546
01/04/2018,London,3.5487
01/04/2018,North,2.6081
01/04/2018,North West (England),2.6246
01/04/2018,Northern Ireland,3.5900
01/04/2018,Scotland,3.1000
01/04/2018,South East (England),3.4796
01/04/2018,South West (England),3.4932
01/04/2018,Wales,2.9453
01/04/2018,West Midlands (England),2.7557
01/04/2018,Yorkshire and The Humber,2.8118
01/05/2018,East,3.3184
01/05/2018,East Midlands (England),3.0493
01/05/2018,London,3.5659
01/05/2018,North,2.5487
01/05/2018,North West (England),2.6640
01/05/2018,Northern Ireland,3.6158
01/05/2018,Scotland,3.1437
01/05/2018,South East (England),3.4815
01/05/2018,South West (England),3.4400
01/05/2018,Wales,2.9512
01/05/2018,West Midlands (England),2.7570
01/05/2018,Yorkshire and The Humber,2.8467
01/06/2018,East,3.3211
01/06/2018,East Midlands (England),3.0361
01/06/2018,London,3.5798
01/06/2018,North,2.6076
01/06/2018,North West (England),2.6881
01/06/2018,Northern Ireland,3.6158
01/06/2018,Scotland,3.0704
01/06/2018,South East (England),3.4420
01/06/2018,South West (England),3.4774
01/06/2018,Wales,2.9847
01/06/2018,West Midlands (England),2.7325
01/06/2018,Yorkshire and The Humber,2.8216
01/07/2018,East,3.3292
01/07/2018,East Midlands (England),3.0152
01/07/2018,London,3.5985
01/07/2018,North,2.6831
01/07/2018,North West (England),2.7373
01/07/2018,Northern Ireland,3.5718
01/07/2018,Scotland,3.0735
01/07/2018,South East (England),3.4507
01/07/2018,South West (England),3.4788
01/07/2018,Wales,2.9718
01/07/2018,West Midlands (England),2.7417
01/07/2018,Yorkshire and The Humber,2.8126
01/08/2018,East,3.3103
01/08/2018,East Midlands (England),2.9781
01/08/2018,London,3.6147
01/08/2018,North,2.6267
01/08/2018,North West (England),2.7350
01/08/2018,Northern Ireland,3.5809
01/08/2018,Scotland,3.0367
01/08/2018,South East (England),3.4393
01/08/2018,South West (England),3.4450
01/08/2018,Wales,2.9541
01/08/2018,West Midlands (England),2.7183
01/08/2018,Yorkshire and The Humber,2.9012
01/09/2018,East,3.3265
01/09/2018,East Midlands (England),2.9715
01/09/2018,London,3.6271
01/09/2018,North,2.6300
01/09/2018,North West (England),2.7523
01/09/2018,Northern Ireland,3.5809
01/09/2018,Scotland,3.0429
01/09/2018,South East (England),3.4189
01/09/2018,South West (England),3.4384
01/09/2018,Wales,2.9571
01/09/2018,West Midlands (England),2.7100
01/09/2018,Yorkshire and The Humber,2.8841
01/10/2018,East,3.3311
01/10/2018,East Midlands (England),3.0108
01/10/2018,London,3.6112
01/10/2018,North,2.5812
01/10/2018,North West (England),2.7077
01/10/2018,Northern Ireland,3.5755
01/10/2018,Scotland,2.9675
01/10/2018,South East (England),3.3916
01/10/2018,South West (England),3.4615
01/10/2018,Wales,2.9231
01/10/2018,West Midlands (England),2.7259
01/10/2018,Yorkshire and The Humber,2.8561
01/11/2018,East,3.2882
01/11/2018,East Midlands (England),3.0200
01/11/2018,London,3.6151
01/11/2018,North,2.6429
01/11/2018,North West (England),2.6781
01/11/2018,Northern Ireland,3.5711
01/11/2018,Scotland,2.9908
01/11/2018,South East (England),3.4028
01/11/2018,South West (England),3.5169
01/11/2018,Wales,2.9188
01/11/2018,West Midlands (England),2.8648
01/11/2018,Yorkshire and The Humber,2.9032
01/12/2018,East,3.2950
01/12/2018,East Midlands (England),3.0262
01/12/2018,London,3.6067
01/12/2018,North,2.6487
01/12/2018,North West (England),2.6457
01/12/2018,Northern Ireland,3.4630
01/12/2018,Scotland,2.9148
01/12/2018,South East (England),3.4205
01/12/2018,South West (England),3.4736
01/12/2018,Wales,2.9113
01/12/2018,West Midlands (England),2.7839
01/12/2018,Yorkshire and The Humber,2.8637
01/01/2019,East,3.2825
01/01/2019,East Midlands (England),3.0228
01/01/2019,London,3.5730
01/01/2019,North,2.5587
01/01/2019,North West (England),2.6188
01/01/2019,Northern Ireland,3.5755
01/01/2019,Scotland,2.9273
01/01/2019,South East (England),3.4205
01/01/2019,South West (England),3.4884
01/01/2019,Wales,2.9075
01/01/2019,West Midlands (England),2.8438
01/01/2019,Yorkshire and The Humber,2.8997
01/02/2019,East,3.3688
01/02/2019,East Midlands (England),3.1152
01/02/2019,London,3.7070
01/02/2019,North,2.6057
01/02/2019,North West (England),2.6311
01/02/2019,Northern Ireland,3.5711
01/02/2019,Scotland,2.9908
01/02/2019,South East (England),3.3436
01/02/2019,South West (England),3.4400
01/02/2019,Wales,2.8819
01/02/2019,West Midlands (England),2.9428
01/02/2019,Yorkshire and The Humber,2.8397
01/03/2019,East,3.3315
01/03/2019,East Midlands (England),3.1104
01/03/2019,London,3.6957
01/03/2019,North,2.6737
01/03/2019,North West (England),2.6307
01/03/2019,Northern Ireland,3.7850
01/03/2019,Scotland,3.0078
01/03/2019,South East (England),3.3681
01/03/2019,South West (England),3.4682
01/03/2019,Wales,3.0182
01/03/2019,West Midlands (England),2.9587
01/03/2019,Yorkshire and The Humber,2.8626
01/04/2019,East,3.2944
01/04/2019,East Midlands (England),3.1157
01/04/2019,London,3.7587
01/04/2019,North,2.6925
01/04/2019,North West (England),2.6561
01/04/2019,Northern Ireland,3.7944
01/04/2019,Scotland,2.9861
01/04/2019,South East (England),3.3782
01/04/2019,South West (England),3.4767
01/04/2019,Wales,3.0647
01/04/2019,West Midlands (England),2.9855
01/04/2019,Yorkshire and The Humber,2.8482
01/05/2019,East,3.3344
01/05/2019,East Midlands (England),3.0959
01/05/2019,London,3.7800
01/05/2019,North,2.6988
01/05/2019,North West (England),2.6664
01/05/2019,Northern Ireland,3.8500
01/05/2019,Scotland,2.9861
01/05/2019,South East (England),3.3946
01/05/2019,South West (England),3.4767
01/05/2019,Wales,2.8981
01/05/2019,West Midlands (England),3.0229
01/05/2019,Yorkshire and The Humber,2.8091
01/06/2019,East,3.3344
01/06/2019,East Midlands (England),3.0793
01/06/2019,London,3.7939
01/06/2019,North,2.7081
01/06/2019,North West (England),2.6771
01/06/2019,Northern Ireland,3.8833
01/06/2019,Scotland,2.9718
01/06/2019,South East (England),3.3841
01/06/2019,South West (England),3.4979
01/06/2019,Wales,3.0365
01/06/2019,West Midlands (England),2.9977
01/06/2019,Yorkshire and The Humber,2.8194
01/07/2019,East,3.3400
01/07/2019,East Midlands (England),3.1157
01/07/2019,London,3.7691
01/07/2019,North,2.6989
01/07/2019,North West (England),2.6704
01/07/2019,Northern Ireland,3.8944
01/07/2019,Scotland,3.0426
01/07/2019,South East (England),3.3983
01/07/2019,South West (England),3.5039
01/07/2019,Wales,3.0394
01/07/2019,West Midlands (England),2.9897
01/07/2019,Yorkshire and The Humber,2.8468
01/08/2019,East,3.2635
01/08/2019,East Midlands (England),3.0904
01/08/2019,London,3.8130
01/08/2019,North,2.7547
01/08/2019,North West (England),2.6771
01/08/2019,Northern Ireland,3.8944
01/08/2019,Scotland,3.0783
01/08/2019,South East (England),3.4200
01/08/2019,South West (England),3.5123
01/08/2019,Wales,3.0575
01/08/2019,West Midlands (England),2.9655
01/08/2019,Yorkshire and The Humber,2.8512
01/09/2019,East,3.3053
01/09/2019,East Midlands (England),3.0636
01/09/2019,London,3.7891
01/09/2019,North,2.7694
01/09/2019,North West (England),2.6519
01/09/2019,Northern Ireland,3.8944
01/09/2019,Scotland,3.0752
01/09/2019,South East (England),3.4004
01/09/2019,South West (England),3.5068
01/09/2019,Wales,3.0731
01/09/2019,West Midlands (England),3.0042
01/09/2019,Yorkshire and The Humber,2.8968
01/10/2019,East,3.3033
01/10/2019,East Midlands (England),3.0937
01/10/2019,London,3.8135
01/10/2019,North,2.7753
01/10/2019,North West (England),2.6745
01/10/2019,Northern Ireland,3.9562
01/10/2019,Scotland,3.0991
01/10/2019,South East (England),3.3442
01/10/2019,South West (England),3.4509
01/10/2019,Wales,3.0700
01/10/2019,West Midlands (England),3.0259
01/10/2019,Yorkshire and The Humber,2.8689
01/11/2019,East,3.4085
01/11/2019,East Midlands (England),3.0381
01/11/2019,London,3.7937
01/11/2019,North,2.6843
01/11/2019,North West (England),2.7263
01/11/2019,Northern Ireland,3.8611
01/11/2019,Scotland,3.1018
01/11/2019,South East (England),3.3583
01/11/2019,South West (England),3.4666
01/11/2019,Wales,3.0513
01/11/2019,West Midlands (England),3.0127
01/11/2019,Yorkshire and The Humber,2.9113
01/12/2019,East,3.3839
01/12/2019,East Midlands (England),3.0689
01/12/2019,London,3.8191
01/12/2019,North,2.7769
01/12/2019,North West (England),2.6733
01/12/2019,Northern Ireland,3.8944
01/12/2019,Scotland,3.0877
01/12/2019,South East (England),3.4110
01/12/2019,South West (England),3.3781
01/12/2019,Wales,3.0700
01/12/2019,West Midlands (England),3.0210
01/12/2019,Yorkshire and The Humber,2.9145
01/01/2020,East,3.3944
01/01/2020,East Midlands (England),3.0600
01/01/2020,London,3.8671
01/01/2020,North,2.7769
01/01/2020,North West (England),2.7144
01/01/2020,Northern Ireland,3.8944
01/01/2020,Scotland,3.1133
01/01/2020,South East (England),3.4381
01/01/2020,South West (England),3.5112
01/01/2020,Wales,3.0950
01/01/2020,West Midlands (England),2.9668
01/01/2020,Yorkshire and The Humber,2.8448
01/02/2020,East,3.3709
01/02/2020,East Midlands (England),3.1336
01/02/2020,London,4.0486
01/02/2020,North,2.8020
01/02/2020,North West (England),2.7040
01/02/2020,Northern Ireland,3.9437
01/02/2020,Scotland,2.9847
01/02/2020,South East (England),3.4415
01/02/2020,South West (England),3.4036
01/02/2020,Wales,2.9273
01/02/2020,West Midlands (England),2.8671
01/02/2020,Yorkshire and The Humber,2.8510
01/03/2020,East,3.3407
01/03/2020,East Midlands (England),3.1037
01/03/2020,London,4.1977
01/03/2020,North,2.7987
01/03/2020,North West (England),2.7745
01/03/2020,Northern Ireland,3.8688
01/03/2020,Scotland,2.8847
01/03/2020,South East (England),3.3394
01/03/2020,South West (England),3.4474
01/03/2020,Wales,2.8707
01/03/2020,West Midlands (England),2.8916
01/03/2020,Yorkshire and The Humber,2.8362
01/07/2020,East,3.0818
01/07/2020,East Midlands (England),3.1958
01/07/2020,London,3.6254
01/07/2020,North,2.9150
01/07/2020,North West (England),2.4894
01/07/2020,Northern Ireland,4.3250
01/07/2020,Scotland,2.3786
01/07/2020,South East (England),2.9776
01/07/2020,South West (England),3.2464
01/07/2020,Wales,2.5950
01/07/2020,West Midlands (England),2.4100
01/07/2020,Yorkshire and The Humber,2.8624
01/08/2020,East,3.2546
01/08/2020,East Midlands (England),3.0692
01/08/2020,London,4.0997
01/08/2020,North,2.9330
01/08/2020,North West (England),2.5778
01/08/2020,Northern Ireland,4.1800
01/08/2020,Scotland,2.9092
01/08/2020,South East (England),3.1749
01/08/2020,South West (England),3.4688
01/08/2020,Wales,2.7020
01/08/2020,West Midlands (England),2.9463
01/08/2020,Yorkshire and The Humber,2.6979
01/09/2020,East,3.2886
01/09/2020,East Midlands (England),3.0546
01/09/2020,London,4.0182
01/09/2020,North,3.0450
01/09/2020,North West (England),2.6776
01/09/2020,Northern Ireland,4.2167
01/09/2020,Scotland,3.1381
01/09/2020,South East (England),3.3186
01/09/2020,South West (England),3.3993
01/09/2020,Wales,2.7854
01/09/2020,West Midlands (England),2.8538
01/09/2020,Yorkshire and The Humber,2.7830
01/10/2020,East,3.3110
01/10/2020,East Midlands (England),3.0629
01/10/2020,London,4.0812
01/10/2020,North,2.9330
01/10/2020,North West (England),2.5724
01/10/2020,Northern Ireland,4.2500
01/10/2020,Scotland,2.8300
01/10/2020,South East (England),3.3463
01/10/2020,South West (England),3.3715
01/10/2020,Wales,2.5829
01/10/2020,West Midlands (England),2.8945
01/10/2020,Yorkshire and The Humber,2.8176
01/12/2020,East,3.2633
01/12/2020,East Midlands (England),3.2000
01/12/2020,London,3.6495
01/12/2020,North West (England),2.3089
01/12/2020,Northern Ireland,4.2800
01/12/2020,Scotland,2.5450
01/12/2020,South East (England),3.1200
01/12/2020,South West (England),2.9160
01/12/2020,West Midlands (England),3.3875
01/12/2020,Yorkshire and The Humber,3.3967
01/05/2021,East,3.1060
01/05/2021,East Midlands (England),3.0717
01/05/2021,London,3.9686
01/05/2021,North,1.9900
01/05/2021,North West (England),2.3425
01/05/2021,South East (England),3.6300
01/05/2021,South West (England),3.4875
01/05/2021,West Midlands (England),2.7482
01/05/2021,Yorkshire and The Humber,2.3020
01/06/2021,East,3.2840
01/06/2021,East Midlands (England),3.3718
01/06/2021,London,4.2920
01/06/2021,North,2.8380
01/06/2021,North West (England),2.4461
01/06/2021,Scotland,2.4889
01/06/2021,South East (England),3.5115
01/06/2021,South West (England),3.3186
01/06/2021,Wales,2.6371
01/06/2021,West Midlands (England),2.7167
01/06/2021,Yorkshire and The Humber,2.4140
01/07/2021,East,3.4504
01/07/2021,East Midlands (England),3.0613
01/07/2021,London,4.2019
01/07/2021,North,2.9754
01/07/2021,North West (England),2.6448
01/07/2021,Northern Ireland,4.5000
01/07/2021,Scotland,2.4000
01/07/2021,South East (England),3.4784
01/07/2021,South West (England),3.4013
01/07/2021,Wales,2.8546
01/07/2021,West Midlands (England),2.9067
01/07/2021,Yorkshire and The Humber,2.8563
01/08/2021,East,3.3867
01/08/2021,East Midlands (England),3.0854
01/08/2021,London,4.3329
01/08/2021,North,2.7715
01/08/2021,North West (England),2.7242
01/08/2021,Northern Ireland,4.3500
01/08/2021,Scotland,2.9167
01/08/2021,South East (England),3.5515
01/08/2021,South West (England),3.3713
01/08/2021,Wales,2.8864
01/08/2021,West Midlands (England),2.9326
01/08/2021,Yorkshire and The Humber,2.9169
01/09/2021,East,3.4150
01/09/2021,East Midlands (England),3.2427
01/09/2021,London,4.3862
01/09/2021,North,2.6513
01/09/2021,North West (England),2.7142
01/09/2021,Northern Ireland,4.3667
01/09/2021,Scotland,2.7908
01/09/2021,South East (England),3.5690
01/09/2021,South West (England),3.2632
01/09/2021,Wales,2.8864
01/09/2021,West Midlands (England),3.0127
01/09/2021,Yorkshire and The Humber,2.9887
01/10/2021,East,3.4256
01/10/2021,East Midlands (England),3.1604
01/10/2021,London,4.3497
01/10/2021,North,2.8067
01/10/2021,North West (England),2.8376
01/10/2021,Northern Ireland,4.4000
01/10/2021,Scotland,2.9457
01/10/2021,South East (England),3.5296
01/10/2021,South West (England),3.4238
01/10/2021,Wales,2.9236
01/10/2021,West Midlands (England),3.0455
01/10/2021,Yorkshire and The Humber,3.0266
01/11/2021,East,3.4342
01/11/2021,East Midlands (England),3.2337
01/11/2021,London,4.3610
01/11/2021,North,2.8625
01/11/2021,North West (England),2.8002
01/11/2021,Northern Ireland,4.2200
01/11/2021,Scotland,2.9421
01/11/2021,South East (England),3.5160
01/11/2021,South West (England),3.3588
01/11/2021,Wales,2.9062
01/11/2021,West Midlands (England),3.0334
01/11/2021,Yorkshire and The Humber,3.0670
01/12/2021,East,3.3570
01/12/2021,East Midlands (England),3.1684
01/12/2021,London,4.3572
01/12/2021,North,2.7393
01/12/2021,North West (England),2.8295
01/12/2021,Northern Ireland,4.2800
01/12/2021,Scotland,3.1025
01/12/2021,South East (England),3.4871
01/12/2021,South West (England),3.3483
01/12/2021,Wales,2.9450
01/12/2021,West Midlands (England),3.0564
01/12/2021,Yorkshire and The Humber,3.0867
01/01/2022,East,3.4029
01/01/2022,East Midlands (England),3.3244
01/01/2022,London,4.4219
01/01/2022,North,2.8813
01/01/2022,North West (England),2.8767
01/01/2022,Northern Ireland,4.1417
01/01/2022,Scotland,3.3640
01/01/2022,South East (England),3.5257
01/01/2022,South West (England),3.5755
01/01/2022,Wales,2.9200
01/01/2022,West Midlands (England),3.1446
01/01/2022,Yorkshire and The Humber,3.1245
01/02/2022,East,3.4341
01/02/2022,East Midlands (England),3.3092
01/02/2022,London,4.3451
01/02/2022,North,2.9323
01/02/2022,North West (England),2.9665
01/02/2022,Northern Ireland,4.0343
01/02/2022,Scotland,3.3664
01/02/2022,South East (England),3.5260
01/02/2022,South West (England),3.5223
01/02/2022,Wales,2.8356
01/02/2022,West Midlands (England),3.1764
01/02/2022,Yorkshire and The Humber,3.1347
01/03/2022,East,3.5294
01/03/2022,East Midlands (England),3.2404
01/03/2022,London,4.4241
01/03/2022,North,2.8657
01/03/2022,North West (England),2.9428
01/03/2022,Northern Ireland,4.1425
01/03/2022,Scotland,3.4192
01/03/2022,South East (England),3.6412
01/03/2022,South West (England),3.5992
01/03/2022,Wales,2.9507
01/03/2022,West Midlands (England),3.1700
01/03/2022,Yorkshire and The Humber,3.0958
01/04/2022,East,3.5163
01/04/2022,East Midlands (England),3.2922
01/04/2022,London,4.5603
01/04/2022,North,2.9147
01/04/2022,North West (England),2.9580
01/04/2022,Northern Ireland,4.4738
01/04/2022,Scotland,3.4400
01/04/2022,South East (England),3.6834
01/04/2022,South West (England),3.6296
01/04/2022,Wales,2.9969
01/04/2022,West Midlands (England),3.2235
01/04/2022,Yorkshire and The Humber,3.1276
01/05/2022,East,3.5690
01/05/2022,East Midlands (England),3.2540
01/05/2022,London,4.5741
01/05/2022,North,3.0014
01/05/2022,North West (England),2.9519
01/05/2022,Northern Ireland,4.3738
01/05/2022,Scotland,3.3693
01/05/2022,South East (England),3.7639
01/05/2022,South West (England),3.6056
01/05/2022,Wales,2.9767
01/05/2022,West Midlands (England),3.2004
01/05/2022,Yorkshire and The Humber,3.1306
01/06/2022,East,3.5077
01/06/2022,East Midlands (England),3.2346
01/06/2022,London,4.4533
01/06/2022,North,3.0943
01/06/2022,North West (England),3.0446
01/06/2022,Northern Ireland,4.3738
01/06/2022,Scotland,3.3554
01/06/2022,South East (England),3.7746
01/06/2022,South West (England),3.7718
01/06/2022,Wales,2.9767
01/06/2022,West Midlands (England),3.2763
01/06/2022,Yorkshire and The Humber,3.1215
01/07/2022,East,3.4780
01/07/2022,East Midlands (England),3.2080
01/07/2022,London,4.6498
01/07/2022,North,3.1621
01/07/2022,North West (England),2.9326
01/07/2022,Northern Ireland,4.3557
01/07/2022,Scotland,3.3764
01/07/2022,South East (England),3.7163
01/07/2022,South West (England),3.6583
01/07/2022,Wales,2.9800
01/07/2022,West Midlands (England),3.2484
01/07/2022,Yorkshire and The Humber,3.1306
01/08/2022,East,3.5019
01/08/2022,East Midlands (England),3.4362
01/08/2022,London,4.6182
01/08/2022,North,3.0138
01/08/2022,North West (England),2.9922
01/08/2022,Northern Ireland,4.3738
01/08/2022,Scotland,3.4014
01/08/2022,South East (England),3.8479
01/08/2022,South West (England),3.6814
01/08/2022,Wales,2.9529
01/08/2022,West Midlands (England),3.2619
01/08/2022,Yorkshire and The Humber,3.1347
01/09/2022,East,3.4545
01/09/2022,East Midlands (England),3.4389
01/09/2022,London,4.6350
01/09/2022,North,2.9347
01/09/2022,North West (England),2.9808
01/09/2022,Northern Ireland,4.4237
01/09/2022,Scotland,3.3073
01/09/2022,South East (England),3.8488
01/09/2022,South West (England),3.6336
01/09/2022,Wales,2.8723
01/09/2022,West Midlands (England),3.2135
01/09/2022,Yorkshire and The Humber,3.0939
01/10/2022,East,3.4268
01/10/2022,East Midlands (England),3.3867
01/10/2022,London,4.6524
01/10/2022,North,2.9413
01/10/2022,North West (England),3.0910
01/10/2022,Northern Ireland,4.5813
01/10/2022,Scotland,3.3207
01/10/2022,South East (England),3.8782
01/10/2022,South West (England),3.7518
01/10/2022,Wales,3.0093
01/10/2022,West Midlands (England),3.1800
01/10/2022,Yorkshire and The Humber,3.1253
